transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount
23960,8897,2025-12-13,Card,Shopping,38243.35
23961,4548,2025-08-20,Card,Shopping,20854.23
23962,66,2025-08-10,Bank Transfer,Healthcare,29861.47
23963,5255,2026-02-01,UPI,Entertainment,49523.5
23964,6603,2025-05-24,Wallet,Shopping,805.74
23965,7346,2026-03-10,Bank Transfer,Entertainment,31093.22
23966,9449,2026-01-10,Bank Transfer,Food,28397.21
23967,4917,2026-05-04,Card,Shopping,7883.13
23968,5202,2025-08-15,Card,Shopping,37395.33
23969,3250,2025-12-16,Bank Transfer,Food,13372.02
23970,7634,2026-01-31,Bank Transfer,Shopping,5490.54
23971,6579,2026-04-24,Card,Healthcare,42681.5
23972,2050,2026-03-30,Wallet,Travel,10214.53
23973,7382,2025-06-20,Card,Shopping,28599.1
23974,8361,2025-05-19,Bank Transfer,Food,22593.99
23975,3641,2025-05-25,UPI,Healthcare,44571.67
23976,7151,2026-05-03,Bank Transfer,Shopping,47059.44
23977,3926,2025-12-19,Wallet,Travel,26692.69
23978,4264,2025-07-24,Card,Healthcare,31226.3
23979,2733,2026-04-06,UPI,Shopping,1431.59
23980,8665,2025-06-27,Bank Transfer,Travel,32314.43
23981,483,2026-02-06,Wallet,Travel,18625.58
23982,5514,2025-12-26,Bank Transfer,Entertainment,36328.38
23983,3169,2026-01-23,Bank Transfer,Travel,49381.11
23984,4141,2026-03-02,Card,Bills,2516.16
23985,7460,2025-05-12,Card,Travel,34997.98
23986,6283,2025-09-30,Card,Entertainment,43402.13
23987,6411,2026-03-09,UPI,Travel,10772.76
23988,6888,2025-11-10,Bank Transfer,Entertainment,14463.49
23989,7569,2025-10-28,Card,Healthcare,38585.55
23990,9215,2025-07-13,Wallet,Travel,6315.95
23991,7195,2025-11-11,Card,Travel,17703.31
23992,4415,2025-09-04,UPI,Healthcare,12227.93
23993,9022,2025-09-22,Wallet,Travel,10625.09
23994,9702,2025-07-26,Wallet,Travel,38791.73
23995,8795,2025-09-01,Bank Transfer,Food,34539.23
23996,7384,2025-11-10,Wallet,Entertainment,32749.79
23997,765,2025-11-09,Card,Bills,21490.36
23998,6460,2025-09-08,Card,Bills,26926.3
23999,5429,2025-10-10,Wallet,Entertainment,13317.47
24000,8354,2025-05-31,UPI,Entertainment,17972.09
24001,3384,2025-10-29,UPI,Shopping,49243.56
24002,935,2026-01-03,Wallet,Entertainment,2843.98
24003,5000,2026-03-31,Card,Healthcare,18804.77
24004,2046,2025-09-27,Wallet,Bills,12650.47
24005,2656,2025-07-31,UPI,Shopping,20962.36
24006,219,2026-04-16,Card,Food,33142.12
24007,1733,2025-06-28,Bank Transfer,Travel,34275.0
24008,1984,2025-06-09,UPI,Healthcare,28138.57
24009,6451,2026-03-06,Card,Travel,34027.02
24010,3015,2025-08-02,Wallet,Healthcare,16495.69
24011,7550,2025-10-06,Bank Transfer,Entertainment,3250.6
24012,9539,2026-03-21,Card,Travel,851.11
24013,9409,2025-06-16,Card,Healthcare,8505.2
24014,7323,2025-10-02,Card,Shopping,47820.41
24015,836,2025-06-04,UPI,Healthcare,41419.1
24016,5858,2025-09-25,Wallet,Bills,30365.75
24017,9498,2025-12-30,Bank Transfer,Travel,2779.18
24018,3491,2025-07-11,Wallet,Food,1012.93
24019,5178,2026-01-13,Card,Travel,10599.05
24020,5970,2025-05-17,Card,Shopping,3610.19
24021,59,2025-05-22,Bank Transfer,Entertainment,25229.6
24022,1712,2026-02-02,Wallet,Healthcare,43199.95
24023,5893,2025-07-12,Card,Entertainment,23711.15
24024,3519,2026-02-28,UPI,Travel,4916.54
24025,9108,2025-07-26,UPI,Food,45618.38
24026,3513,2025-09-25,UPI,Entertainment,23917.44
24027,2204,2025-09-21,Card,Healthcare,7439.51
24028,9351,2026-03-10,UPI,Food,47283.4
24029,9139,2025-10-30,UPI,Travel,8750.4
24030,1282,2025-12-08,Bank Transfer,Travel,17080.63
24031,1562,2025-11-24,Wallet,Healthcare,20673.65
24032,9796,2025-10-18,Bank Transfer,Shopping,12415.11
24033,1690,2025-10-05,Card,Entertainment,25970.29
24034,4179,2025-09-25,Card,Entertainment,29191.62
24035,7524,2025-07-06,Bank Transfer,Entertainment,41503.29
24036,2621,2025-05-22,UPI,Healthcare,23632.61
24037,2714,2025-10-21,Card,Entertainment,3759.1
24038,646,2025-12-08,UPI,Shopping,42812.52
24039,8134,2025-07-03,UPI,Healthcare,7560.89
24040,8850,2025-07-06,UPI,Bills,42933.24
24041,6115,2025-10-12,Bank Transfer,Food,32196.31
24042,7278,2025-10-18,Wallet,Travel,40355.38
24043,7091,2025-10-16,Wallet,Entertainment,8100.68
24044,4377,2026-02-26,Card,Shopping,45573.03
24045,720,2025-09-27,Wallet,Travel,22159.9
24046,303,2025-05-17,Card,Food,45613.73
24047,1138,2025-06-21,Card,Healthcare,21471.69
24048,4747,2026-03-29,Wallet,Shopping,7562.08
24049,5719,2026-02-25,UPI,Entertainment,40965.77
24050,1710,2025-07-29,Wallet,Shopping,27998.88
24051,8588,2026-03-05,Card,Healthcare,42293.58
24052,2735,2026-04-28,Bank Transfer,Entertainment,34467.91
24053,2330,2026-02-12,UPI,Travel,39373.22
24054,9969,2026-04-09,UPI,Food,26711.96
24055,6706,2025-11-17,Card,Travel,3631.21
24056,5174,2026-01-08,Wallet,Bills,857.04
24057,8841,2025-08-27,Bank Transfer,Entertainment,5925.64
24058,9590,2025-07-08,Wallet,Travel,14675.37
24059,2931,2026-03-29,UPI,Entertainment,49482.63
24060,3324,2025-05-28,Wallet,Travel,41176.14
24061,3524,2026-03-13,UPI,Travel,8609.17
24062,8837,2025-05-19,UPI,Shopping,21988.6
24063,4170,2026-04-13,Bank Transfer,Travel,36483.01
24064,7016,2025-10-21,Wallet,Bills,47220.52
24065,8067,2025-12-07,Card,Travel,43654.59
24066,1868,2025-09-20,Card,Food,40511.24
24067,5372,2026-02-02,UPI,Bills,6403.58
24068,7943,2025-07-29,Card,Bills,24589.48
24069,7992,2025-12-01,Wallet,Entertainment,31065.84
24070,8865,2025-08-29,Bank Transfer,Shopping,37009.09
24071,8641,2025-10-10,Card,Travel,41145.21
24072,8436,2025-05-28,Card,Travel,46997.26
24073,6396,2025-09-21,UPI,Bills,1036.22
24074,8513,2025-08-17,Bank Transfer,Entertainment,48669.7
24075,7900,2025-06-19,Bank Transfer,Shopping,4739.17
24076,819,2025-08-25,UPI,Entertainment,39385.27
24077,6279,2025-08-14,UPI,Healthcare,956.61
24078,4890,2025-07-25,Card,Bills,46752.88
24079,8649,2026-02-25,Wallet,Healthcare,4468.64
24080,2759,2025-08-06,Bank Transfer,Healthcare,45760.97
24081,6131,2025-10-26,Card,Healthcare,11243.64
24082,5080,2025-11-03,Wallet,Food,6350.52
24083,159,2025-09-23,UPI,Entertainment,17304.61
24084,8036,2025-07-20,Wallet,Healthcare,26775.65
24085,4246,2026-02-06,Wallet,Shopping,37335.08
24086,5743,2026-03-11,Wallet,Bills,26476.05
24087,8515,2025-06-13,Card,Shopping,10991.27
24088,9861,2025-07-20,Card,Travel,38571.55
24089,5459,2025-10-21,Bank Transfer,Entertainment,40461.32
24090,2875,2026-02-07,Wallet,Healthcare,6240.33
24091,189,2025-08-25,Bank Transfer,Entertainment,39289.29
24092,9697,2025-11-26,Card,Healthcare,24295.76
24093,455,2025-08-23,UPI,Travel,3906.07
24094,3688,2026-02-01,Bank Transfer,Healthcare,36654.14
24095,3968,2025-10-07,UPI,Healthcare,18203.4
24096,4913,2025-11-25,Bank Transfer,Travel,25224.69
24097,5873,2025-07-27,Card,Healthcare,7343.61
24098,6196,2026-01-19,UPI,Bills,23308.9
24099,4057,2025-07-19,Bank Transfer,Shopping,17737.26
24100,8704,2025-09-12,Bank Transfer,Food,40905.88
24101,1639,2025-09-26,UPI,Entertainment,2415.07
24102,9522,2025-07-05,Wallet,Healthcare,14384.14
24103,6133,2026-01-15,Card,Entertainment,9709.82
24104,8389,2025-11-09,Card,Shopping,6815.11
24105,232,2025-06-07,Card,Bills,34603.15
24106,9664,2025-11-28,Bank Transfer,Bills,35241.82
24107,4807,2026-02-15,Wallet,Bills,44041.5
24108,3982,2025-06-04,Wallet,Healthcare,1997.51
24109,3243,2025-10-09,UPI,Shopping,18404.66
24110,2819,2025-09-15,Card,Travel,25325.1
24111,816,2025-11-28,Card,Food,28937.76
24112,7472,2025-07-20,Card,Healthcare,35662.96
24113,1352,2026-01-09,UPI,Food,2708.98
24114,1128,2025-09-06,Bank Transfer,Healthcare,12264.29
24115,5473,2025-09-01,UPI,Bills,14784.7
24116,130,2025-08-04,Card,Shopping,29095.99
24117,3551,2025-11-27,UPI,Healthcare,23909.86
24118,7493,2025-07-11,UPI,Travel,24661.5
24119,5399,2025-07-12,UPI,Healthcare,37660.19
24120,8934,2026-03-31,UPI,Bills,25337.45
24121,7712,2025-07-09,UPI,Entertainment,16975.43
24122,7433,2026-03-30,Wallet,Shopping,2355.82
24123,3212,2025-05-24,Card,Food,19463.77
24124,4132,2025-06-13,Bank Transfer,Healthcare,26916.18
24125,779,2026-04-25,Bank Transfer,Bills,44058.92
24126,9213,2025-09-14,Bank Transfer,Food,31897.22
24127,2256,2025-09-10,Wallet,Bills,36721.89
24128,2645,2026-01-07,Wallet,Food,25383.19
24129,6706,2025-12-22,Bank Transfer,Food,21649.12
24130,3979,2025-10-08,Bank Transfer,Bills,14125.71
24131,7766,2025-07-18,Wallet,Shopping,11512.25
24132,4216,2026-04-16,Bank Transfer,Entertainment,15385.42
24133,3963,2026-05-08,Wallet,Shopping,414.2
24134,1366,2026-04-21,UPI,Entertainment,14946.58
24135,6940,2025-10-02,Bank Transfer,Food,12444.61
24136,5809,2026-01-14,Bank Transfer,Bills,37432.31
24137,727,2025-10-15,Card,Food,31601.69
24138,218,2025-09-25,Bank Transfer,Bills,19216.18
24139,6494,2025-07-25,Bank Transfer,Shopping,7162.15
24140,1118,2026-01-19,Card,Food,27254.34
24141,1456,2025-10-14,UPI,Shopping,24507.1
24142,6324,2026-03-05,Bank Transfer,Healthcare,11140.99
24143,4159,2026-03-07,Wallet,Travel,19242.01
24144,8080,2026-02-20,Bank Transfer,Shopping,26332.72
24145,8645,2026-04-24,Card,Shopping,16529.94
24146,8916,2026-03-25,Card,Healthcare,10543.05
24147,2008,2025-09-24,Bank Transfer,Entertainment,30037.54
24148,7435,2026-03-20,UPI,Bills,1660.16
24149,149,2025-10-02,UPI,Healthcare,44872.96
24150,8599,2025-10-10,Wallet,Entertainment,8383.96
24151,3002,2025-10-19,Wallet,Shopping,17469.04
24152,8692,2025-10-26,Wallet,Shopping,49396.56
24153,1303,2026-02-09,Card,Bills,21009.8
24154,8322,2025-09-03,Bank Transfer,Travel,10024.49
24155,3924,2026-04-15,Bank Transfer,Entertainment,11101.04
24156,9062,2025-07-03,Card,Bills,5498.89
24157,2794,2025-05-24,Wallet,Bills,27366.61
24158,6429,2025-12-02,Card,Bills,37806.85
24159,9695,2025-07-03,Bank Transfer,Bills,12308.6
24160,6477,2025-07-23,Wallet,Food,16440.39
24161,1845,2025-08-09,UPI,Healthcare,43543.37
24162,3563,2025-10-20,Wallet,Healthcare,40949.22
24163,2101,2026-04-28,Bank Transfer,Travel,40436.68
24164,6361,2026-02-03,Wallet,Shopping,42954.29
24165,459,2025-07-10,Bank Transfer,Entertainment,30482.03
24166,4485,2025-11-28,Wallet,Entertainment,17550.05
24167,7442,2026-02-02,UPI,Bills,36785.53
24168,5369,2025-05-24,Wallet,Food,701.8
24169,6670,2025-10-21,UPI,Shopping,45188.47
24170,3617,2026-04-22,Wallet,Food,5822.82
24171,8009,2026-04-19,UPI,Shopping,21147.89
24172,8929,2025-10-05,Card,Travel,40958.0
24173,3250,2025-12-25,Card,Shopping,19311.48
24174,2429,2026-02-25,Card,Shopping,12812.67
24175,2784,2025-11-08,Wallet,Healthcare,36549.51
24176,2231,2025-11-09,Card,Shopping,29669.79
24177,1845,2025-09-29,UPI,Shopping,9878.29
24178,2906,2025-05-17,Card,Food,28938.59
24179,4508,2025-08-31,UPI,Entertainment,48606.9
24180,1125,2026-03-28,Wallet,Bills,47539.16
24181,7293,2025-06-27,UPI,Travel,15360.81
24182,1462,2025-10-04,Card,Shopping,4258.99
24183,883,2025-06-24,UPI,Shopping,39888.02
24184,5304,2026-04-13,Card,Food,18084.79
24185,9650,2025-08-29,UPI,Healthcare,39292.39
24186,6795,2026-05-03,UPI,Healthcare,24672.92
24187,3513,2025-06-14,Card,Shopping,13389.63
24188,9816,2026-02-15,UPI,Healthcare,32887.7
24189,4684,2025-05-21,UPI,Food,15184.15
24190,3075,2025-09-03,Wallet,Healthcare,2760.67
24191,1060,2025-12-22,Bank Transfer,Food,40051.88
24192,4872,2026-04-27,Wallet,Healthcare,1614.18
24193,9195,2025-09-10,Bank Transfer,Food,30524.28
24194,3007,2025-10-29,UPI,Shopping,38253.37
24195,3239,2026-01-13,Bank Transfer,Travel,3754.21
24196,8151,2025-09-18,Wallet,Travel,3554.05
24197,4880,2025-07-05,Bank Transfer,Shopping,43576.77
24198,2799,2025-12-23,Bank Transfer,Entertainment,18565.96
24199,7890,2025-06-19,Bank Transfer,Entertainment,23727.05
24200,6890,2025-12-05,Wallet,Bills,49303.32
24201,8273,2025-05-13,Card,Shopping,33582.38
24202,9645,2025-09-29,Wallet,Food,24120.09
24203,2651,2025-07-11,Bank Transfer,Entertainment,18615.32
24204,3685,2025-07-09,Wallet,Healthcare,20903.06
24205,8270,2026-02-12,UPI,Food,20769.57
24206,3540,2025-07-28,UPI,Entertainment,44468.8
24207,147,2025-12-17,Bank Transfer,Bills,41979.1
24208,3801,2025-08-18,Bank Transfer,Bills,36638.26
24209,8772,2026-04-22,Wallet,Bills,17367.47
24210,2177,2025-12-28,UPI,Food,35429.81
24211,2190,2025-10-01,UPI,Travel,22334.86
24212,3462,2025-08-17,Wallet,Shopping,46577.83
24213,5083,2025-07-05,Card,Healthcare,10951.77
24214,7136,2025-07-28,UPI,Bills,40270.73
24215,281,2025-11-25,Bank Transfer,Bills,30335.08
24216,8760,2025-09-02,UPI,Bills,42900.32
24217,9156,2026-01-18,Card,Bills,39172.61
24218,8585,2026-02-03,UPI,Bills,45673.0
24219,3803,2026-04-04,Card,Entertainment,24642.35
24220,7505,2025-09-20,Wallet,Shopping,37640.03
24221,6402,2025-07-11,Card,Healthcare,867.98
24222,922,2025-08-20,UPI,Healthcare,15045.49
24223,259,2026-03-27,Card,Travel,34664.48
24224,4749,2025-07-31,UPI,Travel,8000.17
24225,163,2025-11-20,UPI,Travel,8796.41
24226,9208,2026-02-11,Card,Bills,48225.8
24227,6375,2026-02-21,Wallet,Shopping,27626.67
24228,9546,2025-09-04,Bank Transfer,Food,48772.02
24229,4987,2025-08-19,Bank Transfer,Food,37384.98
24230,2595,2025-10-07,Wallet,Healthcare,249.07
24231,9855,2026-04-14,Card,Entertainment,11396.53
24232,2356,2026-01-26,Bank Transfer,Bills,41796.24
24233,177,2025-12-10,Card,Travel,27262.95
24234,244,2025-09-13,Card,Bills,26232.75
24235,63,2026-04-25,Card,Entertainment,14532.68
24236,9210,2026-02-04,UPI,Healthcare,21215.37
24237,3926,2025-07-27,UPI,Entertainment,26087.86
24238,5883,2026-03-03,UPI,Bills,22374.23
24239,7789,2026-04-19,Wallet,Shopping,32073.19
24240,4268,2025-11-08,Card,Bills,5531.82
24241,7732,2025-07-28,UPI,Travel,46555.43
24242,6680,2025-05-28,Card,Travel,19587.05
24243,7391,2025-08-28,Wallet,Food,23255.76
24244,3950,2025-11-12,Wallet,Shopping,43123.56
24245,9485,2025-06-29,Bank Transfer,Food,15042.67
24246,869,2025-11-04,Wallet,Entertainment,36104.03
24247,566,2026-02-18,Bank Transfer,Shopping,42558.51
24248,7844,2025-11-22,Bank Transfer,Food,12945.48
24249,5676,2026-02-06,Card,Food,1567.56
24250,7616,2026-02-23,Wallet,Bills,14223.29
24251,3999,2025-11-24,Card,Shopping,21699.42
24252,104,2025-08-28,Wallet,Healthcare,19517.92
24253,3429,2025-06-25,UPI,Entertainment,36178.99
24254,5308,2026-02-21,Bank Transfer,Bills,20177.13
24255,5278,2025-08-23,Card,Shopping,11952.47
24256,2483,2026-05-02,Card,Travel,4320.99
24257,8215,2026-04-12,Wallet,Travel,28139.13
24258,4520,2025-05-30,Bank Transfer,Healthcare,5207.66
24259,3046,2026-03-10,Bank Transfer,Healthcare,38870.78
24260,2783,2026-02-07,UPI,Travel,23856.31
24261,3288,2025-12-27,Bank Transfer,Shopping,48735.44
24262,5620,2025-06-13,Card,Food,7043.45
24263,4279,2026-02-20,UPI,Entertainment,14342.15
24264,1089,2026-01-27,UPI,Healthcare,36846.9
24265,7938,2026-04-19,Bank Transfer,Bills,47115.09
24266,6614,2025-12-06,UPI,Food,25073.22
24267,2251,2025-11-03,UPI,Travel,34169.34
24268,1573,2025-10-22,Wallet,Healthcare,14322.55
24269,1496,2025-06-14,UPI,Entertainment,26295.9
24270,3540,2026-01-17,UPI,Bills,14972.2
24271,4826,2025-05-23,UPI,Healthcare,44531.68
24272,9492,2025-10-27,UPI,Bills,46894.47
24273,5647,2025-06-21,Bank Transfer,Food,6249.15
24274,2544,2025-09-02,Bank Transfer,Entertainment,37349.29
24275,2368,2025-10-22,Card,Food,44190.18
24276,6523,2025-12-23,UPI,Healthcare,15530.71
24277,8499,2026-01-23,Bank Transfer,Entertainment,15761.35
24278,2803,2025-07-15,UPI,Shopping,23224.44
24279,934,2026-02-03,Bank Transfer,Shopping,31733.18
24280,6394,2025-08-16,Bank Transfer,Healthcare,4522.14
24281,8529,2025-07-09,Bank Transfer,Shopping,14050.97
24282,5345,2025-10-30,UPI,Travel,16819.66
24283,5629,2025-05-14,Card,Entertainment,38482.16
24284,8162,2026-01-17,Bank Transfer,Entertainment,34606.34
24285,5742,2026-03-01,Card,Shopping,39776.52
24286,9018,2026-01-19,Card,Travel,46045.52
24287,513,2026-01-23,Wallet,Entertainment,24411.8
24288,1705,2026-01-05,UPI,Healthcare,8597.64
24289,5043,2025-06-03,Card,Food,6126.22
24290,7121,2026-03-31,Card,Entertainment,44334.9
24291,7474,2025-08-08,Card,Healthcare,11986.74
24292,1407,2025-11-19,Wallet,Food,28071.57
24293,4102,2026-01-26,Card,Entertainment,39751.65
24294,4062,2025-08-12,Wallet,Food,34495.99
24295,2145,2025-10-01,Card,Food,224.71
24296,7887,2026-05-04,Bank Transfer,Travel,20381.52
24297,8870,2026-05-05,Wallet,Food,44853.93
24298,2951,2026-04-28,UPI,Entertainment,25081.57
24299,5782,2025-10-24,UPI,Bills,36585.25
24300,4871,2026-04-29,Bank Transfer,Entertainment,21136.27
24301,2953,2025-05-24,Wallet,Travel,19110.47
24302,4349,2026-04-06,UPI,Healthcare,15268.63
24303,6947,2025-07-04,Wallet,Shopping,42602.82
24304,2734,2025-10-23,Card,Shopping,25293.49
24305,3739,2025-08-02,Bank Transfer,Travel,37983.34
24306,6777,2025-10-28,Card,Entertainment,22137.07
24307,1843,2025-12-02,Wallet,Food,7817.52
24308,7486,2025-08-18,Card,Travel,38844.34
24309,6210,2025-10-05,Wallet,Shopping,43901.91
24310,786,2025-06-22,UPI,Entertainment,14814.08
24311,8208,2025-10-26,UPI,Shopping,49251.36
24312,2406,2025-05-20,Bank Transfer,Shopping,7892.15
24313,8222,2025-09-06,Card,Healthcare,9643.84
24314,9511,2025-07-13,Bank Transfer,Bills,15149.62
24315,7353,2025-08-24,Card,Travel,27981.8
24316,4144,2025-08-04,Wallet,Shopping,36790.95
24317,6436,2026-02-04,UPI,Travel,43459.78
24318,8938,2026-02-01,Bank Transfer,Travel,44224.58
24319,7659,2026-02-16,UPI,Travel,40939.08
24320,7614,2025-12-15,Wallet,Shopping,32623.48
24321,1163,2026-01-26,Wallet,Healthcare,21963.17
24322,8894,2025-08-10,Wallet,Healthcare,23561.2
24323,4182,2026-04-30,Wallet,Food,12913.31
24324,5852,2026-03-15,Card,Food,24431.37
24325,1327,2025-10-05,Card,Entertainment,24884.21
24326,6029,2026-03-06,UPI,Bills,3232.86
24327,8127,2025-10-10,Wallet,Shopping,37001.45
24328,6860,2026-02-17,Wallet,Travel,28825.8
24329,8023,2026-02-22,Bank Transfer,Travel,27165.94
24330,4264,2025-05-13,Card,Shopping,7308.74
24331,4501,2026-05-05,UPI,Food,40276.78
24332,3517,2025-12-26,Bank Transfer,Healthcare,36630.5
24333,3438,2025-07-13,Card,Bills,35555.98
24334,2109,2026-02-14,Card,Travel,5582.05
24335,7047,2025-06-24,Wallet,Travel,22321.64
24336,6967,2026-01-29,UPI,Bills,32936.82
24337,6055,2025-10-30,Wallet,Food,11557.27
24338,7253,2025-11-05,Bank Transfer,Shopping,5418.96
24339,7206,2025-05-31,Bank Transfer,Food,42446.53
24340,6723,2025-06-20,UPI,Travel,30772.95
24341,1763,2025-10-06,Wallet,Bills,32351.12
24342,6085,2025-06-28,Wallet,Food,31741.13
24343,7810,2025-11-01,Wallet,Healthcare,26627.54
24344,1677,2026-01-29,Wallet,Healthcare,44924.44
24345,1080,2026-03-06,Card,Healthcare,27535.34
24346,1985,2026-04-25,Card,Bills,26418.95
24347,4946,2025-07-08,Wallet,Food,17868.43
24348,7575,2026-02-15,UPI,Entertainment,13600.4
24349,9938,2025-07-07,UPI,Bills,32956.64
24350,3316,2025-08-09,Wallet,Entertainment,22469.57
24351,5201,2026-01-01,UPI,Bills,35438.75
24352,9834,2025-06-21,UPI,Entertainment,43957.38
24353,3606,2025-10-06,Wallet,Bills,39062.2
24354,4832,2025-07-17,UPI,Food,36602.3
24355,6088,2025-11-30,Card,Shopping,9980.38
24356,8912,2025-08-05,Bank Transfer,Shopping,18585.29
24357,6207,2026-01-12,Wallet,Food,32094.55
24358,525,2025-07-07,Card,Healthcare,20322.81
24359,7891,2025-10-27,Wallet,Bills,42112.01
24360,8588,2025-09-07,Card,Shopping,46402.57
24361,1528,2026-01-17,Wallet,Food,31946.18
24362,1862,2025-08-02,Wallet,Food,35002.42
24363,9168,2026-02-03,Wallet,Healthcare,12292.62
24364,3509,2025-06-10,Wallet,Bills,33154.15
24365,7065,2025-06-24,Card,Food,15592.13
24366,2498,2025-09-23,Card,Entertainment,418.88
24367,6822,2026-03-20,Wallet,Food,10434.14
24368,9545,2025-08-15,Bank Transfer,Travel,10532.95
24369,4483,2026-01-06,Wallet,Bills,16992.35
24370,7269,2026-02-19,Wallet,Entertainment,27334.4
24371,5258,2025-08-01,Wallet,Shopping,46417.04
24372,7166,2025-10-10,Wallet,Shopping,36621.67
24373,2553,2026-03-10,Card,Food,12077.59
24374,7664,2025-10-05,Card,Healthcare,34323.87
24375,5241,2025-06-09,UPI,Shopping,22784.74
24376,3611,2026-03-09,Card,Shopping,32094.75
24377,5949,2025-09-14,UPI,Healthcare,21196.48
24378,6503,2025-06-30,UPI,Shopping,27857.78
24379,6111,2025-05-29,Bank Transfer,Bills,11848.2
24380,7400,2026-03-02,UPI,Entertainment,28464.66
24381,1744,2025-06-04,UPI,Bills,32907.95
24382,7415,2025-07-23,Wallet,Food,1915.96
24383,4387,2025-05-13,Card,Entertainment,31339.85
24384,4778,2025-10-30,UPI,Shopping,29219.94
24385,8253,2026-01-21,Card,Travel,18110.53
24386,6831,2025-05-25,UPI,Food,38897.93
24387,8558,2025-07-01,Bank Transfer,Healthcare,24077.07
24388,6155,2025-11-20,UPI,Entertainment,11433.18
24389,6715,2026-03-22,Bank Transfer,Travel,932.84
24390,497,2026-01-15,UPI,Travel,32447.83
24391,5944,2025-12-30,UPI,Travel,14931.1
24392,6236,2025-11-27,UPI,Healthcare,13283.71
24393,307,2025-07-26,Wallet,Travel,19164.87
24394,1259,2026-03-06,Card,Travel,10663.39
24395,1249,2025-08-06,Bank Transfer,Travel,43196.92
24396,8916,2025-12-17,Bank Transfer,Healthcare,41710.37
24397,5337,2025-06-22,UPI,Travel,9679.96
24398,5161,2026-05-07,Card,Food,24956.85
24399,8638,2025-10-28,Card,Travel,33640.26
24400,663,2025-12-31,Wallet,Entertainment,36633.82
24401,2863,2025-10-15,Wallet,Healthcare,38030.88
24402,6873,2026-05-03,Card,Travel,11540.78
24403,122,2025-08-01,Wallet,Entertainment,26646.33
24404,5589,2026-03-08,Wallet,Bills,45343.5
24405,6291,2025-11-06,UPI,Entertainment,42452.09
24406,2917,2025-05-26,Wallet,Entertainment,44367.35
24407,5941,2025-05-18,Wallet,Travel,30417.13
24408,6347,2025-10-02,Wallet,Bills,4096.7
24409,8011,2026-03-05,Bank Transfer,Shopping,18777.48
24410,6531,2025-07-15,Card,Food,34286.67
24411,3010,2025-12-17,Bank Transfer,Healthcare,46804.2
24412,1312,2025-06-25,Wallet,Food,20173.84
24413,5938,2026-01-11,Bank Transfer,Entertainment,37398.24
24414,890,2026-03-27,UPI,Healthcare,22085.82
24415,9096,2025-10-18,UPI,Bills,16406.9
24416,50,2025-10-14,Bank Transfer,Bills,1040.95
24417,1260,2026-03-12,Wallet,Entertainment,7717.7
24418,2047,2025-06-12,UPI,Food,31592.1
24419,3325,2026-04-17,Wallet,Bills,8646.67
24420,9194,2026-02-24,Card,Healthcare,23311.6
24421,5092,2025-12-17,UPI,Shopping,41268.59
24422,8589,2026-03-31,Bank Transfer,Food,3094.14
24423,6539,2026-04-12,Card,Entertainment,39995.29
24424,1868,2026-01-16,Bank Transfer,Bills,1590.04
24425,3343,2025-05-10,Card,Shopping,14937.48
24426,2799,2025-09-12,Bank Transfer,Bills,43260.46
24427,9125,2025-08-12,Card,Entertainment,31973.44
24428,5147,2025-07-25,Wallet,Shopping,48958.64
24429,9525,2025-10-08,UPI,Healthcare,16838.13
24430,1700,2026-02-20,Card,Bills,40330.64
24431,9277,2025-05-21,Bank Transfer,Bills,36898.2
24432,8590,2025-12-13,UPI,Food,7367.68
24433,8976,2025-10-20,Bank Transfer,Travel,7215.87
24434,6820,2026-04-04,Card,Entertainment,3780.84
24435,4769,2025-06-29,Wallet,Healthcare,6309.97
24436,1726,2025-11-22,Card,Travel,32578.2
24437,3652,2025-06-23,Bank Transfer,Bills,30262.67
24438,1082,2025-08-03,Bank Transfer,Shopping,23470.45
24439,1889,2026-01-19,UPI,Bills,9344.52
24440,591,2026-02-11,UPI,Food,14669.02
24441,1527,2026-01-16,Bank Transfer,Travel,29241.27
24442,9712,2025-05-14,Bank Transfer,Healthcare,9062.76
24443,6345,2026-03-30,UPI,Entertainment,26445.61
24444,689,2025-08-31,Bank Transfer,Healthcare,18938.79
24445,5422,2025-08-26,Bank Transfer,Travel,40927.49
24446,3101,2025-07-28,Card,Shopping,34515.68
24447,5296,2026-03-17,UPI,Entertainment,48037.98
24448,1790,2025-12-03,Wallet,Entertainment,8987.22
24449,4889,2025-05-31,Card,Healthcare,49966.28
24450,5187,2025-08-16,Bank Transfer,Healthcare,2425.13
24451,203,2026-04-27,Bank Transfer,Healthcare,12966.73
24452,2548,2025-07-24,Card,Shopping,32842.37
24453,4971,2025-10-24,Wallet,Healthcare,27627.07
24454,3107,2025-12-09,Bank Transfer,Shopping,1695.52
24455,6288,2025-08-11,UPI,Healthcare,1232.74
24456,7916,2025-09-21,Card,Entertainment,26896.4
24457,6576,2025-06-13,UPI,Food,3234.36
24458,6225,2025-12-14,Wallet,Healthcare,21250.05
24459,8767,2025-09-06,UPI,Travel,21117.64
24460,2573,2026-02-01,Wallet,Entertainment,1755.33
24461,4403,2025-09-17,UPI,Entertainment,40939.75
24462,63,2025-08-08,Wallet,Food,30407.1
24463,2550,2025-06-20,Wallet,Food,43517.22
24464,3463,2026-01-24,Bank Transfer,Travel,38420.87
24465,6393,2025-12-07,Bank Transfer,Healthcare,18198.12
24466,4245,2026-03-15,Card,Shopping,27653.73
